id,exam_year_roc,exam_session,exam_code,paper_code,question_no,subject_group_coarse,subject_group_keyword,anatomy_region,stem,option_A,option_B,option_C,option_D,option_E,answer,correct_answers,answer_credit_type,answer_note,needs_image_review,source_question_pdf,source_answer_pdf
MOEX-112100-1301-Q086,112,第二次,112100,1301,86,生物化學,生物化學,,下列何者是 trp operon 調降作用（attenuation）的最佳敘述？,當色胺酸（tryptophan）存在時，可增進 trp operon 的轉錄表現,可調節此 operon 的轉錄表現，以因應細胞中微量色胺酸（tryptophan）的改變,可直接抑制 trp mRNA 轉譯作用的機制,作用在 trp operon 內每一個基因個別的啟動子（promoter）上,,B,B,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q087,112,第二次,112100,1301,87,生物化學,生物化學,,下列那一個酵素，位於粒線體內膜上，並同時參與克氏循環（Krebs cycle 或稱 TCA cycle）與電子傳遞鏈反應？,Succinate dehydrogenase,Succinyl-CoA synthetase,Malate dehydrogenase,Isocitrate dehydrogenase,,A,A,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q088,112,第二次,112100,1301,88,生物化學,生物化學,,下列關於葡萄糖新生（gluconeogenesis）的敘述，何者正確？,葡萄糖新生全部的反應都發生在細胞質,葡萄糖新生將 pyruvate 轉化成葡萄糖需要消耗 ATP 及 GTP,葡萄糖新生過程中所參與的酵素與糖解作用（glycolysis）完全相同，只是反應方向相反,Phosphoenolpyruvate carboxykinase（PEPCK）的功能是將 phosphoenolpyruvate 轉化成 oxaloacetate,,B,B,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q089,112,第二次,112100,1301,89,生物化學,生物化學,,下列那種酵素的活性並非調節糖解作用（glycolysis）速率的主要調控者？,己糖激酶（hexokinase）,磷酸果糖激酶（phosphofructokinase）,烯醇化酶（enolase）,丙酮酸激酶（pyruvate kinase）,,C,C,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q090,112,第二次,112100,1301,90,生理學,生理學,,Acetyl-CoA carboxylase 為脂肪酸生合成的第一個酵素，其活性最不受下列何者調控？,胰島素（insulin）,輔酶 A（coenzyme A）,檸檬酸（citrate）,AMP-activated protein kinase（AMPK）,,B,B,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q091,112,第二次,112100,1301,91,生物化學,生物化學,,參與凝血作用的維生素 K 是下列何者的衍生物？,7-dehydrocholesterol,arachidonate,isoprenoid,pregnenolone,,C,C,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q092,112,第二次,112100,1301,92,組織學,組織學,,下列有關膜周邊蛋白（peripheral membrane proteins）的描述，何者錯誤？,調整溶液的 pH 值與離子強度可以將它和細胞膜分離,具有穿透膜結構,可以利用離子鍵和其他細胞膜蛋白穩定結合,可以利用氫鍵和其他細胞膜蛋白穩定結合,,B,B,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q093,112,第二次,112100,1301,93,生物化學,生物化學,,下列有關色胺酸（tryptophan）之敘述，何者錯誤？,為人體必需胺基酸,色胺酸羥化酶（tryptophan hydroxylase）受抑制易導致憂鬱症,為合成血清素（serotonin）的前驅物,可代謝形成多巴胺（dopamine）,,D,D,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q094,112,第二次,112100,1301,94,生物化學,生物化學,,有關天門冬醯胺（asparagine）的敘述，下列何者錯誤？,為非必需胺基酸（nonessential amino acid）,可代謝成為天門冬胺酸（aspartate）,屬於生酮性胺基酸（ketogenic amino acid）,天門冬醯胺酶（asparaginase）能分解血液中的 asparagine,,C,C,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q095,112,第二次,112100,1301,95,組織學,組織學,,下列粒線體電子傳遞鏈中的那個酵素複合體（complex）可以將氧氣還原成水？,complex I,complex II,complex III,complex IV,,D,D,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q096,112,第二次,112100,1301,96,組織學,組織學,,真核生物的細胞週期中，cyclin-dependent protein kinase（CDK）的催化活性不受下列何種蛋白直接調控？,cyclin,kinase,phosphatase,ubiquitin,,D,D,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q097,112,第二次,112100,1301,97,生物化學,生物化學,,下列何種訊息分子通常不會直接結合於 G protein-coupled receptor（GPCR）來進行訊息傳遞？,angiotensin,prostaglandin,epinephrine,insulin,,D,D,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q098,112,第二次,112100,1301,98,組織學,組織學,,"GTP 酶活化蛋白（GTPase activator proteins, GAPs）最可能直接結合下列何者而調節訊息傳遞？",環鳥苷單磷酸（cGMP）,Ras 蛋白,二醯基甘油（diacylglycerol）,腺苷酸環化酶（adenylyl cyclase）,,B,B,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q099,112,第二次,112100,1301,99,組織學,組織學,,下列何者最不可能被用來測定細胞中某一特殊核糖核酸（RNA）的數量？,核糖核酸免疫沉澱（RNA immunoprecipitation）,核糖核酸深度定序（RNA deep sequencing）,核糖核酸微陣列（RNA microarray）,反轉錄－即時聚合酶連鎖反應（reverse transcription-real time polymerase chain reaction）,,A,A,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-112100-1301-Q100,112,第二次,112100,1301,100,生物化學,生物化學,,下列有關限制酶（restriction enzymes）的描述，何者最適當？,作用在胞膜上的通道，以限制某些病毒進入細胞,具特異性的核糖核酸酶（ribonuclease），能在特定的生理狀況下降解 mRNA,是一種具序列特異性（sequence-specific）的 DNA 內切酶（endonuclease）,能催化胺基酸與特異性的 tRNA 結合,,C,C,standard,,False,112100_1301.pdf,112100_ANS1301.pdf
MOEX-113020-1301-Q001,113,第一次,113020,1301,1,解剖學,神經解剖,神經解剖,角膜（cornea）受到刺激會引發角膜反射（corneal reflex），下列何者是主要參與的神經核？,三叉神經脊髓核（spinal trigeminal nucleus）與動眼神經核（oculomotor nucleus）,三叉神經脊髓核（spinal trigeminal nucleus）與顏面運動神經核（facial motor nucleus）,E-W神經核（Edinger-Westphal nucleus）與顏面運動神經核（facial motor nucleus）,E-W神經核（Edinger-Westphal nucleus）與動眼神經核（oculomotor nucleus）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q002,113,第一次,113020,1301,2,解剖學,神經解剖,神經解剖,下列何者主要位於大腦半球的內側面，其周圍是初級視覺皮質（primary visual cortex）？,中央溝（central sulcus）,側腦溝（lateral sulcus）,距狀溝（calcarine sulcus）,頂枕溝（parieto-occipital sulcus）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q003,113,第一次,113020,1301,3,解剖學,神經解剖,神經解剖,基底核（basal ganglia）傳出的神經纖維經丘腦（thalamus）後，一般不直接傳至下列何處之大腦皮質？,主要運動區（primary motor area）,扣帶運動區（cingulate motor area）,運動輔助區（supplementary motor area）,運動前區（premotor area）,,ALL,ALL,all_credit,第3題一律給分,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q004,113,第一次,113020,1301,4,組織學,組織學,,下視丘（hypothalamus）的那兩個神經核，其神經纖維進到腦下腺後葉（posterior lobe of pituitary gland）釋放激素？,室旁核（paraventricular nucleus）與視上核（supraoptic nucleus）,視叉上核（suprachiasmatic nucleus）與視上核（supraoptic nucleus）,室旁核（paraventricular nucleus）與視叉上核（suprachiasmatic nucleus）,視叉上核（suprachiasmatic nucleus）與後側核（posterior nucleus）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q005,113,第一次,113020,1301,5,解剖學,神經解剖,神經解剖,下列關於脊髓灰質的敘述何者最不恰當？,膠狀質（substantia gelatinosa）位於背角處，與痛覺的傳遞有關,背核（nucleus dorsalis of Clarke）位於背角處，與小腦脊髓路徑有關,大型運動神經元（large motor neuron）位於前角處，支配骨骼肌,交感神經節前神經元（preganglionic sympathetic neuron）的細胞體位於中間帶,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q006,113,第一次,113020,1301,6,解剖學,神經解剖,神經解剖,鼓膜（tympanic membrane）的體感覺由下列那些神經支配？①三叉神經（trigeminal nerve） ②顏面神經 （facial nerve） ③前庭耳蝸神經（vestibulocochlear nerve） ④舌咽神經（glossopharyngeal nerve） ⑤迷走神經（vagus nerve）,①②③,①②③④,②③④⑤,①②④⑤,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q007,113,第一次,113020,1301,7,解剖學,上肢,上肢,下列有關鎖骨上神經（supraclavicular nerve）之描述，何者正確？,源於臂神經叢,支配喉部前方表淺皮膚,支配肩膀之皮膚,支配頸闊肌（platysma muscle）之收縮,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q008,113,第一次,113020,1301,8,組織學,組織學,,有關頭皮（scalp），下列敘述何者錯誤？,頭頂的頭皮內沒有淋巴結（lymph node）,支配頭皮的動脈走於顱頂腱膜層（epicranial aponeurosis）與顱骨膜層（pericranium）間,頭皮容許一個程度的自由移動（free movement）,枕小神經（lesser occipital nerve）參與耳後部分頭皮感覺訊息傳送,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q009,113,第一次,113020,1301,9,解剖學,頭頸部,頭頸部,下列何者不由篩骨（ethmoid）組成？,上鼻甲（superior nasal concha）,中鼻甲（middle nasal concha）,下鼻甲（inferior nasal concha）,鼻中隔（nasal septum）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q010,113,第一次,113020,1301,10,解剖學,頭頸部,頭頸部,下列何者位於後顱窩（posterior cranial fossa）？,盲孔（foramen cecum）,弓狀隆起（arcuate eminence）,乙狀竇溝（groove for sigmoid sinus）,後床突（posterior clinoid process）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q011,113,第一次,113020,1301,11,組織學,組織學,,下列何者的收縮，是由第七對腦神經（CN VII）支配？,嚼肌（masseter muscle）,內翼肌（medial pterygoid muscle）,鐙骨肌（stapedius muscle）,鼓膜張肌（tensor tympani muscle）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q012,113,第一次,113020,1301,12,解剖學,頭頸部,頭頸部,下列何者是防止顳頷關節（temporomandibular joint）向後方脫臼最重要的構造？,顳頷韌帶（temporomandibular ligament）,內翼肌（medial pterygoid muscle）,莖突下頷韌帶（stylomandibular ligament）,外翼肌（lateral pterygoid muscle）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q013,113,第一次,113020,1301,13,解剖學,頭頸部,神經解剖,頭部外側近翼點（pterion）處受到撞擊，數小時後發生硬腦膜外血腫，最可能是下列那一血管破裂？,硬腦膜靜脈竇（dural sinus）,腦膜中動脈（middle meningeal artery）,前大腦動脈（anterior cerebral artery）,後大腦動脈（posterior cerebral artery）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q014,113,第一次,113020,1301,14,解剖學,胸腔,胸腔,下列何者負責傳遞靠近肋骨處之壁層胸膜（costal part of parietal pleura）的感覺訊號？,肋間神經（intercostal nerve）,迷走神經（vagus nerve）,交感神經幹（sympathetic trunk）,膈神經（phrenic nerve）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q015,113,第一次,113020,1301,15,解剖學,胸腔,胸腔,下列何者供應心臟房室結（atrioventricular node）的血液？,前室間動脈（left anterior descending artery）,左邊緣動脈（left marginal artery）,右冠狀動脈（right coronary artery）,左冠狀動脈（left coronary artery）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q016,113,第一次,113020,1301,16,解剖學,胸腔,胸腔,有關支氣管動脈（bronchial artery）敘述，下列何者錯誤？,通常主幹是由左側第二肋間動脈分出,供應血液給部分的肺臟組織及支氣管本身,供應血液給部分的食道組織,供應血液給部分的胸膜（pleura）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q017,113,第一次,113020,1301,17,解剖學,胸腔,胸腔,高位胸椎脊髓損傷病患，在受傷初期肺活量（vital capacity）大幅下降的主要原因為：,橫膈肌肉癱瘓,肋間肌肉癱瘓,頸部肌肉癱瘓,腹部肌肉癱瘓,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q018,113,第一次,113020,1301,18,解剖學,腹部,腹部,主胰管（main pancreatic duct）及膽管（bile duct）會共同開口於何處？,十二指腸上段（superior part of duodenum）,十二指腸下降段（descending part of duodenum）,十二指腸水平段（horizontal part of duodenum）,十二指腸上升段（ascending part of duodenum）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q019,113,第一次,113020,1301,19,解剖學,腹部,腹部,腹股溝深環（deep inguinal ring）位於下列何結構？,腹橫筋膜（transversalis fascia）,腹內斜肌（internal oblique muscle）,腹外斜肌腱膜（aponeurosis of external oblique muscle）,腹橫肌腱膜（aponeurosis of transversus abdominis）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q020,113,第一次,113020,1301,20,解剖學,腹部,腹部,下列何者是上腸繫膜動脈（superior mesenteric artery）的分支？,前上胰十二指腸動脈（anterior superior pancreaticoduodenal artery）,後上胰十二指腸動脈（posterior superior pancreaticoduodenal artery）,左結腸動脈（left colic artery）,下胰十二指腸動脈（inferior pancreaticoduodenal artery）,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q021,113,第一次,113020,1301,21,解剖學,腹部,神經解剖,闌尾的疼痛主要由下列何者傳導？,內臟大神經（greater splanchnic nerve）,內臟小神經（lesser splanchnic nerve）,內臟最小神經（least splanchnic nerve）,迷走神經（vagus nerve）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q022,113,第一次,113020,1301,22,解剖學,骨盆與會陰,骨盆與會陰,下列何者不參與形成坐骨肛門窩（ischioanal fossa）的邊界（boundary）？,閉孔外肌（obturator externus）,坐骨粗隆（ischial tuberosity）,臀大肌（gluteus maximus）,薦骨粗隆韌帶（sacrotuberous ligament）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q023,113,第一次,113020,1301,23,解剖學,骨盆與會陰,骨盆與會陰,關於陰部內動脈（internal pudendal artery），下列敘述何者最不恰當？,陰部內動脈是髂內動脈（internal iliac artery）的分支,陰部內動脈藉由坐骨大孔（greater sciatic foramen）離開骨盆腔,陰部內動脈通過坐骨小孔（lesser sciatic foramen）進入坐骨肛門窩（ischioanal fossa）,中直腸動脈（middle rectal artery）是陰部內動脈的分支,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q024,113,第一次,113020,1301,24,解剖學,骨盆與會陰,腹部,關於輸精管（ductus deferens），下列敘述何者正確？,跨過髂外動脈及靜脈（external iliac vessels），並延伸進入骨盆腔,不被腹膜（peritoneum）覆蓋,通過骨盆腔時，會穿過輸尿管（ureter）下方,輸精管壺腹（ampulla of ductus deferens）位於輸精管與副睪管（duct of epididymis）交接處,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q025,113,第一次,113020,1301,25,解剖學,骨盆與會陰,骨盆與會陰,下列四者中，何者之淋巴回流途徑與其他三者不同？,陰囊（scrotum）,陰道前庭（vestibule of vagina）,卵巢（ovary）,大前庭腺（greater vestibular gland）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q026,113,第一次,113020,1301,26,解剖學,上肢,上肢,下列何構造會與肱骨小頭（capitulum of humerus）接觸，形成關節？,尺骨頭（head of ulna）,橈骨頭（head of radius）,尺骨滑車切迹（trochlear notch of ulna）,肩胛骨關節盂（glenoid cavity of scapula）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q027,113,第一次,113020,1301,27,解剖學,下肢,下肢,足背大 趾外側與第二趾內側間皮膚感覺異常，最可能是下列何神經受損？,深腓神經（deep fibular nerve）,淺腓神經（superficial fibular nerve）,隱神經（saphenous nerve）,內蹠神經（medial plantar nerve）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q028,113,第一次,113020,1301,28,解剖學,解剖學,,下列有關枕下三角（suboccipital triangle）的敘述，何者正確？,上外側邊界是頭後大直肌（rectus capitis posterior major）,上內側邊界是頭上斜肌（obliquus capitis superior）,枕大神經（greater occipital nerve）從此三角的下緣穿出,枕動脈（occipital artery）位於其內,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q029,113,第一次,113020,1301,29,解剖學,上肢,上肢,後骨間神經（posterior interosseous nerve）是那一條神經的分支？,尺神經（ulnar nerve）,橈神經（radial nerve）,正中神經（median nerve）,肌皮神經（musculocutaneous nerve）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q030,113,第一次,113020,1301,30,解剖學,下肢,下肢,為進行髖關節手術，結紮了大腿上部所有形成十字吻合（cruciate anastomosis）的動脈，下列何者最不受 影響？,內側迴旋股動脈（medial femoral circumflex artery）,外側迴旋股動脈（lateral femoral circumflex artery）,上臀動脈（superior gluteal artery）,下臀動脈（inferior gluteal artery）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q031,113,第一次,113020,1301,31,解剖學,下肢,下肢,踝關節（ankle joint）由下列那三塊骨頭共同構成？,股骨（femur）、脛骨（tibia）與腓骨（fibula）,脛骨（tibia）、腓骨（fibula）與跟骨（calcaneus）,脛骨（tibia）、腓骨（fibula）與距骨（talus）,脛骨（tibia）、距骨（talus）與跟骨（calcaneus）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q032,113,第一次,113020,1301,32,胚胎及發育生物學,胚胎及發育生物學,,胚胎的胚內體腔（intraembryonic coelom），最早出現在下列何者？,軸旁中胚層（paraxial mesoderm）,中間中胚層（intermediate mesoderm）,外側中胚層（lateral mesoderm）,內胚層（endoderm）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q033,113,第一次,113020,1301,33,解剖學,神經解剖,神經解剖,衍生自第二咽弓（second pharyngeal arch）的肌肉，是由下列那一條腦神經支配？,三叉神經（trigeminal nerve）,顏面神經（facial nerve）,舌咽神經（glossopharyngeal nerve）,副神經（accessory nerve）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q034,113,第一次,113020,1301,34,解剖學,腹部,腹部,下列關於十二指腸（duodenum）發育的敘述，何者最適當？,由前腸（foregut）與後腸（hindgut）共同發育而來,血液供應有上腸繫膜動脈（superior mesenteric artery）與下腸繫膜動脈（inferior mesenteric artery）,因胃（stomach）的旋轉使十二指腸旋轉至右側，並且大部分貼在後腹壁,發育過程中均呈現中空管狀的結構,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q035,113,第一次,113020,1301,35,解剖學,胸腔,胸腔,嬰兒剛出生使用肺部呼吸時，常會伴隨一些現象的改變，下列敘述何者正確？,肺部血管阻力顯著增加,肺部血流量上升,肺動脈管壁顯著變厚,右心房壓力高於左心房,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q036,113,第一次,113020,1301,36,解剖學,神經解剖,神經解剖,大腦導水管（cerebral aqueduct）是衍生自那一腦泡（brain vesicle）？,菱腦（rhombencephalon）,中腦（mesencephalon）,間腦（diencephalon）,端腦（telencephalon）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q037,113,第一次,113020,1301,37,組織學,組織學,,下列有關使用福馬林（formalin）來固定生物組織的敘述，何者錯誤？,可與脂質（lipid）充分作用，保存細胞膜的完整性,可使蛋白質（protein）變性，讓組織變硬,可防止細胞的自溶作用（autolysis）,可殺死細菌、真菌、病毒等致病微生物（pathogenic microorganisms）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q038,113,第一次,113020,1301,38,解剖學,胸腔,胸腔,氣管的內襯上皮（lining epithelium of trachea）是屬於：,單層柱狀上皮（simple columnar epithelium）,複層扁平上皮（stratified squamous epithelium）,複層柱狀上皮（stratified columnar epithelium）,具纖毛的偽複層柱狀上皮（ciliated pseudostratified columnar epithelium）,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q039,113,第一次,113020,1301,39,組織學,組織學,,下列關於軟骨（cartilage）的敘述，何者正確？,軟骨組織的附加生長（appositional growth）是直接由軟骨細胞（chondrocyte）分裂並分泌基質 （matrix）而成,透明軟骨（hyaline cartilage）的基質（matrix）主要是由第一型膠原蛋白（type I collagen）構成,軟骨組織是一個沒有血管的結構（avascular structure）,軟骨組織的再生非常旺盛，受傷時可完整癒合,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q040,113,第一次,113020,1301,40,組織學,組織學,,下列有關神經組織中之衛星細胞（satellite cell）的敘述，何者正確？,圍繞中樞神經系統的神經元細胞本體,是大型的柱狀細胞,在H&E染色，為多核的細胞,不負責形成髓磷脂（myelin）,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q041,113,第一次,113020,1301,41,解剖學,胸腔,胸腔,關於第二型肺泡細胞（type-II pneumocyte）之敘述，下列何者正確？,在肺泡細胞中占40%，覆蓋95%的肺泡表面（alveolar air surface）,與肺泡巨噬細胞（alveolar macrophage）共同組成氣血屏障（air-blood barrier）,分泌界面活性劑（surfactant）,是很薄的扁平（squamous）細胞,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q042,113,第一次,113020,1301,42,解剖學,腹部,腹部,下列何種細胞具有黏原顆粒（mucinogen granules）？,胃賁門腺細胞（cardiac glandular cells）,胰腺泡細胞（pancreatic acinar cells）,耳下腺腺泡細胞（parotid acinar cells）,潘氏細胞（Paneth cells）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q043,113,第一次,113020,1301,43,組織學,組織學,,下列何者最不可能出現在膽囊的固有層（lamina propria）？,穿孔型微血管（fenestrated capillary）,小靜脈（venule）,淋巴管（lymphatic vessel）,黏液腺（mucous gland）,,ALL,ALL,all_credit,第43題一律給分,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q044,113,第一次,113020,1301,44,組織學,組織學,,下列何者富含血管，負責提供養分及氧氣給毛囊（hair follicle）？,真皮乳頭（dermal papilla）,玻璃膜（glassy membrane）,內根鞘（internal root sheath）,外根鞘（external root sheath）,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q045,113,第一次,113020,1301,45,組織學,組織學,,下列何者的細胞內含有大量的脂肪小滴（lipid droplets），且可分泌糖皮質素（glucocorticoid）？,腎上腺皮質（adrenal cortex）的球小帶（zona glomerulosa）,腎上腺皮質（adrenal cortex）的束狀帶（zona fasciculata）,腎上腺皮質（adrenal cortex）的網狀帶（zona reticularis）,腎上腺髓質（adrenal medulla）,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q046,113,第一次,113020,1301,46,解剖學,骨盆與會陰,骨盆與會陰,附圖中的上皮（epithelium）主要出現於下列何者？,輸卵管（uterine tube）,陰道（vagina）,輸出小管（efferent ductules）,尿道（urethra）,,A,A,standard,,True,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q047,113,第一次,113020,1301,47,生物化學,生物化學,,細胞膜主要由蛋白質與下列何種化學物質組成？,甘油,三酸甘油酯,磷脂質,膽固醇,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q048,113,第一次,113020,1301,48,解剖學,腹部,腹部,下列何種視網膜內的細胞是具有一閾值，超過即能夠產生動作電位（action potential）？,雙極細胞（bipolar cell）,水平細胞（horizontal cell）,無軸突細胞（amacrine cell）,節細胞（ganglion cell）,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q049,113,第一次,113020,1301,49,解剖學,神經解剖,神經解剖,自主神經系統的節前神經元細胞本體除位於一些腦神經的運動神經核外，也會存在脊髓的下列何處？,dorsal root ganglion,substantia gelatinosa,Rexed's laminae IX,intermediolateral column,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q050,113,第一次,113020,1301,50,解剖學,腹部,腹部,下列何項反應，交感神經和副交感神經的作用通常是較為一致的？,增加唾液分泌量,增加心臟跳動速率,增加胃腸蠕動,增加膀胱括約肌收縮,,A,A,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q051,113,第一次,113020,1301,51,解剖學,神經解剖,神經解剖,大腦皮質接收感官傳入的刺激訊息，並將這些訊息再傳出至其他特定的大腦皮質或神經核做進一步的處理。 因此，大腦皮質傳出訊息的神經元通常是大型的錐體神經元（pyramidal neuron，又稱Betz cell），且其 樹突分布深廣，軸突包覆有較完整髓鞘，且以麩胺酸為主要的突觸傳遞物質。大腦皮質雖厚達六層，上述這 些負責傳出訊息的大型錐體神經元，其細胞體之分布密度通常在下列那一層最高？,第Ia層,第Ib層,第II層,第V層,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q052,113,第一次,113020,1301,52,生理學,生理學,,下列何項缺損，最不可能影響人類在進入缺乏光源的暗周期期間，血液中褪黑激素（melatonin）濃度先升 後降的現象？,retinohypothalamic tract的神經束因缺血而萎縮（atrophy）,geniculate ganglion中的神經細胞因缺血而凋亡,松果體（pineal gland）嚴重鈣化結石造成分泌細胞凋亡,因持續服用抗癌藥物，使N-acetyltransferase活性受到強烈的抑制,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q053,113,第一次,113020,1301,53,生理學,生理學,,下列有關漸進電位（graded potential）的敘述，何者錯誤？,漸進電位有加成性，包括時間加成與空間加成,漸進電位可能會隨刺激大小而改變其大小,漸進電位可以是去極化，也可以是過極化,漸進電位若為去極化，則不隨距離而消減,,D,D,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q054,113,第一次,113020,1301,54,生理學,生理學,,"苯二氮平（benzodiazepines, BZDs）藥物有幫助睡眠的效果，因為它會結合至下列何種傳導物質受體的BZD 結合位置？",多巴胺（dopamine）,麩胺酸（glutamate）,γ-胺基丁酸（GABA）,甘胺酸（glycine）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q055,113,第一次,113020,1301,55,生理學,生理學,,誘發平滑肌收縮的鈣離子是結合到下列何種蛋白？,旋轉素（troponin）,旋轉肌凝素（tropomyosin）,攜鈣素（calmodulin）,肌凝蛋白輕鏈（myosin light chain）,,C,C,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
MOEX-113020-1301-Q056,113,第一次,113020,1301,56,解剖學,神經解剖,神經解剖,興奮dynamic γ-motor neuron時，其所支配之骨骼肌會產生何種變化？,張力（tone）降低,對該骨骼肌長度變化之敏感度增加,牽張反射（strech reflex）消失,不受影響,,B,B,standard,,False,113020_1301.pdf,113020_MOD1301.pdf
